	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
219	111.441904	89.794944	73.423576	60.003226	48.991487	42.316584	38.106952	35.416213	34.143013	33.199987	32.350045	30.882329
220	111.745744	90.111251	73.723356	60.293909	49.216585	42.487269	38.239267	35.508011	34.205383	33.263329	32.351821	30.873824
221	111.745744	90.111251	73.723356	60.293909	49.216585	42.487269	38.239267	35.508011	34.205383	33.263329	32.351821	30.873824
222	111.128393	90.417185	74.029472	60.555075	49.429306	42.6521	38.339068	35.568586	34.234902	33.323769	32.330081	30.861491
223	111.128393	90.417185	74.029472	60.555075	49.429306	42.6521	38.339068	35.568586	34.234902	33.323769	32.330081	30.861491
224	111.452897	90.730289	74.342907	60.838387	49.671505	42.820114	38.48344	35.661155	34.306197	33.376589	32.318126	30.849187
225	111.452897	90.730289	74.342907	60.838387	49.671505	42.820114	38.48344	35.661155	34.306197	33.376589	32.318126	30.849187
226	112.661335	91.062225	74.660007	61.138892	49.912172	43.019956	38.622417	35.758143	34.36889	33.471143	32.329626	30.864497
227	112.661335	91.062225	74.660007	61.138892	49.912172	43.019956	38.622417	35.758143	34.36889	33.471143	32.329626	30.864497
228	112.953191	91.375236	74.9738	61.413229	50.14089	43.208513	38.744122	35.836264	34.415398	33.546521	32.331098	30.858107
229	112.953191	91.375236	74.9738	61.413229	50.14089	43.208513	38.744122	35.836264	34.415398	33.546521	32.331098	30.858107
230	113.227657	91.667298	75.266074	61.68496	50.363895	43.368262	38.86919	35.911209	34.467124	33.620024	32.316268	30.84211
231	113.227657	91.667298	75.266074	61.68496	50.363895	43.368262	38.86919	35.911209	34.467124	33.620024	32.316268	30.84211
232	113.513765	91.996774	75.572769	61.954993	50.599826	43.547524	38.996396	36.004442	34.52238	33.733889	32.318722	30.84954
233	113.513765	91.996774	75.572769	61.954993	50.599826	43.547524	38.996396	36.004442	34.52238	33.733889	32.318722	30.84954
234	113.060322	92.30187	75.86794	62.234693	50.818238	43.724576	39.122335	36.079491	34.568373	33.843051	32.308918	30.845587
235	113.060322	92.30187	75.86794	62.234693	50.818238	43.724576	39.122335	36.079491	34.568373	33.843051	32.308918	30.845587
236	113.411554	92.620791	76.161782	62.514236	51.051291	43.909508	39.258059	36.178013	34.630378	33.946954	32.299357	30.847337
237	113.411554	92.620791	76.161782	62.514236	51.051291	43.909508	39.258059	36.178013	34.630378	33.946954	32.299357	30.847337
238	114.356022	92.916874	76.4617	62.781673	51.261792	44.078116	39.37969	36.256468	34.673213	34.018404	32.296471	30.83145
239	114.356022	92.916874	76.4617	62.781673	51.261792	44.078116	39.37969	36.256468	34.673213	34.018404	32.296471	30.83145
240	114.621048	93.22861	76.770427	63.056609	51.495117	44.253944	39.520278	36.34221	34.739669	34.101138	32.289316	30.833904
241	114.621048	93.22861	76.770427	63.056609	51.495117	44.253944	39.520278	36.34221	34.739669	34.101138	32.289316	30.833904
242	114.883225	93.52516	77.057949	63.316773	51.712676	44.433661	39.644287	36.426866	34.801143	34.164249	32.294122	30.817839
243	114.883225	93.52516	77.057949	63.316773	51.712676	44.433661	39.644287	36.426866	34.801143	34.164249	32.294122	30.817839
244	115.148684	93.820433	77.354576	63.591299	51.954699	44.617494	39.786636	36.526867	34.866651	34.219736	32.294272	30.816748
245	115.148684	93.820433	77.354576	63.591299	51.954699	44.617494	39.786636	36.526867	34.866651	34.219736	32.294272	30.816748
246	115.400089	94.126328	77.654111	63.867176	52.174369	44.793356	39.914176	36.6273	34.921868	34.272699	32.282733	30.82069
247	115.400089	94.126328	77.654111	63.867176	52.174369	44.793356	39.914176	36.6273	34.921868	34.272699	32.282733	30.82069
248	115.650954	94.403394	77.936761	64.131715	52.38669	44.959783	40.036816	36.701365	34.976286	34.295369	32.274291	30.803632
249	115.650954	94.403394	77.936761	64.131715	52.38669	44.959783	40.036816	36.701365	34.976286	34.295369	32.274291	30.803632
250	115.923095	94.686085	78.216396	64.402037	52.61667	45.149859	40.174795	36.794246	35.039728	34.120591	32.265506	30.808712
251	115.923095	94.686085	78.216396	64.402037	52.61667	45.149859	40.174795	36.794246	35.039728	34.120591	32.265506	30.808712
252	116.204591	94.984904	78.50753	64.659705	52.841969	45.325637	40.309201	36.893503	35.100278	34.076457	32.277192	30.812643
253	116.204591	94.984904	78.50753	64.659705	52.841969	45.325637	40.309201	36.893503	35.100278	34.076457	32.277192	30.812643
254	116.484086	95.269386	78.7993	64.925207	53.06877	45.505012	40.451734	36.987732	35.169462	33.997514	32.265926	30.802119
255	116.484086	95.269386	78.7993	64.925207	53.06877	45.505012	40.451734	36.987732	35.169462	33.997514	32.265926	30.802119
256	116.765991	95.537929	79.076452	65.188437	53.286002	45.681056	40.571662	37.078623	35.220287	33.919401	32.253893	30.799258
257	116.765991	95.537929	79.076452	65.188437	53.286002	45.681056	40.571662	37.078623	35.220287	33.919401	32.253893	30.799258
258	117.000357	95.826211	79.356373	65.457847	53.509588	45.855867	40.708476	37.17262	35.288319	33.979511	32.25385	30.789665
259	117.000357	95.826211	79.356373	65.457847	53.509588	45.855867	40.708476	37.17262	35.288319	33.979511	32.25385	30.789665
260	117.285501	96.124357	79.649978	65.727623	53.728216	46.051527	40.850983	37.268485	35.354545	33.977892	32.263453	30.794575
261	117.285501	96.124357	79.649978	65.727623	53.728216	46.051527	40.850983	37.268485	35.354545	33.977892	32.263453	30.794575
262	117.534201	96.388573	79.90471	65.968245	53.942599	46.21378	40.972624	37.3583	35.407352	33.963985	32.233945	30.768632
263	117.534201	96.388573	79.90471	65.968245	53.942599	46.21378	40.972624	37.3583	35.407352	33.963985	32.233945	30.768632
264	117.784332	96.673446	80.196691	66.220887	54.169425	46.407496	41.11184	37.457942	35.482401	33.966177	32.242785	30.776213
265	117.784332	96.673446	80.196691	66.220887	54.169425	46.407496	41.11184	37.457942	35.482401	33.966177	32.242785	30.776213
266	118.032118	96.950043	80.457395	66.480691	54.379614	46.566913	41.254269	37.546298	35.532144	33.988545	32.241364	30.757304
267	118.032118	96.950043	80.457395	66.480691	54.379614	46.566913	41.254269	37.546298	35.532144	33.988545	32.241364	30.757304
268	118.280949	97.231265	80.744909	66.740349	54.595121	46.749259	41.387534	37.646371	35.61334	34.038983	32.240342	30.773594
269	118.280949	97.231265	80.744909	66.740349	54.595121	46.749259	41.387534	37.646371	35.61334	34.038983	32.240342	30.773594
270	118.507905	97.513593	81.019935	67.001729	54.839665	46.938294	41.527408	37.752062	35.685889	34.10615	32.245084	30.776048
271	118.507905	97.513593	81.019935	67.001729	54.839665	46.938294	41.527408	37.752062	35.685889	34.10615	32.245084	30.776048
272	118.70425	97.778005	81.277035	67.250602	55.037349	47.093679	41.652927	37.840952	35.739224	34.157505	32.22895	30.757472
273	118.70425	97.778005	81.277035	67.250602	55.037349	47.093679	41.652927	37.840952	35.739224	34.157505	32.22895	30.757472
274	118.900044	98.047237	81.556183	67.504898	55.248611	47.300486	41.806697	37.93906	35.81709	34.257665	32.232621	30.759652
275	118.900044	98.047237	81.556183	67.504898	55.248611	47.300486	41.806697	37.93906	35.81709	34.257665	32.232621	30.759652
276	119.065105	98.297499	81.81388	67.743409	55.462126	47.446183	41.915739	38.02186	35.864385	34.331551	32.215015	30.738859
277	119.065105	98.297499	81.81388	67.743409	55.462126	47.446183	41.915739	38.02186	35.864385	34.331551	32.215015	30.738859
278	119.274916	98.573872	82.09198	68.008304	55.690257	47.633812	42.064301	38.135993	35.946172	34.444546	32.228127	30.744344
279	119.274916	98.573872	82.09198	68.008304	55.690257	47.633812	42.064301	38.135993	35.946172	34.444546	32.228127	30.744344
280	119.468009	98.818802	82.354176	68.254637	55.909118	47.818577	42.206467	38.228344	36.023138	34.988998	32.226786	30.740065
281	119.468009	98.818802	82.354176	68.254637	55.909118	47.818577	42.206467	38.228344	36.023138	34.988998	32.226786	30.740065
282	119.643131	99.064212	82.627639	68.513947	56.13656	47.98907	42.355715	38.340954	36.082812	35.036391	32.218176	30.742891
283	119.643131	99.064212	82.627639	68.513947	56.13656	47.98907	42.355715	38.340954	36.082812	35.036391	32.218176	30.742891
284	119.815788	99.320418	82.868	68.739402	56.335894	48.164308	42.472508	38.439451	36.146843	35.076722	32.208673	30.72096
285	119.815788	99.320418	82.868	68.739402	56.335894	48.164308	42.472508	38.439451	36.146843	35.076722	32.208673	30.72096
286	120.012799	99.556863	83.131664	68.995988	56.543754	48.346729	42.611765	38.534042	36.220689	35.110432	32.213149	30.722174
287	120.012799	99.556863	83.131664	68.995988	56.543754	48.346729	42.611765	38.534042	36.220689	35.110432	32.213149	30.722174
288	120.20032	99.798306	83.387596	69.236239	56.753934	48.516073	42.749284	38.629131	36.289833	35.163883	32.202601	30.719769
289	120.20032	99.798306	83.387596	69.236239	56.753934	48.516073	42.749284	38.629131	36.289833	35.163883	32.202601	30.719769
290	120.553983	100.043233	83.644129	69.48305	56.980641	48.702652	42.900091	38.735458	36.360029	35.176125	32.212128	30.728464
291	120.553983	100.043233	83.644129	69.48305	56.980641	48.702652	42.900091	38.735458	36.360029	35.176125	32.212128	30.728464
292	120.724834	100.26827	83.887867	69.719012	57.169523	48.865079	43.018391	38.821778	36.426753	35.203172	32.197785	30.690398
293	120.724834	100.26827	83.887867	69.719012	57.169523	48.865079	43.018391	38.821778	36.426753	35.203172	32.197785	30.690398
294	120.916787	100.510867	84.14154	69.965003	57.389467	49.041162	43.162611	38.935083	36.496966	35.264098	32.201381	30.693755
295	120.916787	100.510867	84.14154	69.965003	57.389467	49.041162	43.162611	38.935083	36.496966	35.264098	32.201381	30.693755
296	121.110536	100.743187	84.399892	70.204553	57.61227	49.229369	43.304735	39.049239	36.593146	35.32955	32.208834	30.70991
297	121.110536	100.743187	84.399892	70.204553	57.61227	49.229369	43.304735	39.049239	36.593146	35.32955	32.208834	30.70991
298	121.31377	100.983009	84.649135	70.451521	57.818485	49.413606	43.450985	39.145064	36.658808	35.389807	32.205809	30.709667
299	121.31377	100.983009	84.649135	70.451521	57.818485	49.413606	43.450985	39.145064	36.658808	35.389807	32.205809	30.709667
300	121.49095	101.194943	84.881589	70.67277	58.022654	49.567473	43.58565	39.252621	36.71876	35.419451	32.188807	30.696938
301	121.49095	101.194943	84.881589	70.67277	58.022654	49.567473	43.58565	39.252621	36.71876	35.419451	32.188807	30.696938
302	121.715067	101.428307	85.125687	70.915273	58.237569	49.757633	43.72391	39.352169	36.799678	35.474658	32.194926	30.6984
303	121.715067	101.428307	85.125687	70.915273	58.237569	49.757633	43.72391	39.352169	36.799678	35.474658	32.194926	30.6984
304	121.891236	101.644061	85.357529	71.142271	58.438365	49.91674	43.850418	39.454103	36.865132	35.526032	32.18827	30.692871
305	121.891236	101.644061	85.357529	71.142271	58.438365	49.91674	43.850418	39.454103	36.865132	35.526032	32.18827	30.692871
306	122.13308	101.875946	85.592206	71.378766	58.648709	50.099978	43.990878	39.544651	36.941439	35.577084	32.188393	30.679312
307	122.13308	101.875946	85.592206	71.378766	58.648709	50.099978	43.990878	39.544651	36.941439	35.577084	32.188393	30.679312
308	122.373477	102.096099	85.826383	71.622829	58.863234	50.283082	44.136922	39.661701	37.027937	35.628067	32.19097	30.676881
309	122.373477	102.096099	85.826383	71.622829	58.863234	50.283082	44.136922	39.661701	37.027937	35.628067	32.19097	30.676881
310	122.609067	102.32518	86.071599	71.850437	59.06611	50.458893	44.286624	39.78301	37.11653	35.677269	32.199094	30.673251
311	122.609067	102.32518	86.071599	71.850437	59.06611	50.458893	44.286624	39.78301	37.11653	35.677269	32.199094	30.673251
312	122.831931	102.546994	86.306261	72.073711	59.275665	50.62883	44.411114	39.872471	37.180449	35.73191	32.190227	30.675829
313	122.831931	102.546994	86.306261	72.073711	59.275665	50.62883	44.411114	39.872471	37.180449	35.73191	32.190227	30.675829
314	123.040999	102.772734	86.529585	72.301747	59.473603	50.79613	44.559235	39.973615	37.254474	35.769729	32.180749	30.667255
315	123.040999	102.772734	86.529585	72.301747	59.473603	50.79613	44.559235	39.973615	37.254474	35.769729	32.180749	30.667255
316	123.265785	103.002504	86.776514	72.53599	59.677648	50.966747	44.69834	40.084255	37.339046	35.828389	32.190121	30.661156
317	123.265785	103.002504	86.776514	72.53599	59.677648	50.966747	44.69834	40.084255	37.339046	35.828389	32.190121	30.661156
318	123.49743	103.241034	86.998694	72.754726	59.888745	51.14635	44.82644	40.180768	37.40731	35.878482	32.18884	30.657566
319	123.49743	103.241034	86.998694	72.754726	59.888745	51.14635	44.82644	40.180768	37.40731	35.878482	32.18884	30.657566
320	123.730723	103.461474	87.228333	72.981891	60.081694	51.313325	44.975871	40.305264	37.486107	35.936387	32.185318	30.651471
321	123.730723	103.461474	87.228333	72.981891	60.081694	51.313325	44.975871	40.305264	37.486107	35.936387	32.185318	30.651471
322	123.948473	103.697218	87.458161	73.199145	60.288266	51.488117	45.106888	40.404224	37.556641	35.98853	32.185182	30.647615
323	123.948473	103.697218	87.458161	73.199145	60.288266	51.488117	45.106888	40.404224	37.556641	35.98853	32.185182	30.647615
324	124.170559	103.920866	87.690333	73.423841	60.479426	51.656099	45.246133	40.504057	37.641165	36.043956	32.181699	30.64373
325	124.170559	103.920866	87.690333	73.423841	60.479426	51.656099	45.246133	40.504057	37.641165	36.043956	32.181699	30.64373
326	124.388257	104.146231	87.914573	73.654462	60.67765	51.830747	45.395452	40.613124	37.715779	36.105896	32.184987	30.64596
327	124.388257	104.146231	87.914573	73.654462	60.67765	51.830747	45.395452	40.613124	37.715779	36.105896	32.184987	30.64596
328	124.599521	104.373732	88.131082	73.861889	60.877081	52.002152	45.523344	40.714154	37.791174	36.157664	32.186544	30.635961
329	124.599521	104.373732	88.131082	73.861889	60.877081	52.002152	45.523344	40.714154	37.791174	36.157664	32.186544	30.635961
330	124.791776	104.601822	88.373321	74.102093	61.100438	52.174809	45.681949	40.824187	37.89111	36.22785	32.192617	30.62932
331	124.791776	104.601822	88.373321	74.102093	61.100438	52.174809	45.681949	40.824187	37.89111	36.22785	32.192617	30.62932
332	124.963125	104.83705	88.606327	74.306157	61.286925	52.354512	45.820554	40.944288	37.965685	36.279715	32.1858	30.638361
333	124.963125	104.83705	88.606327	74.306157	61.286925	52.354512	45.820554	40.944288	37.965685	36.279715	32.1858	30.638361
334	125.14364	105.05654	88.830748	74.536437	61.480722	52.526099	45.948878	41.038485	38.040627	36.325105	32.18944	30.633651
335	125.14364	105.05654	88.830748	74.536437	61.480722	52.526099	45.948878	41.038485	38.040627	36.325105	32.18944	30.633651
336	125.321947	105.276846	89.05726	74.750048	61.684656	52.695245	46.092638	41.152273	38.124282	36.363706	32.192223	30.634045
337	125.321947	105.276846	89.05726	74.750048	61.684656	52.695245	46.092638	41.152273	38.124282	36.363706	32.192223	30.634045
338	125.513524	105.493752	89.282437	74.972795	61.875785	52.872261	46.23864	41.269461	38.218178	36.418731	32.206914	30.626871
339	125.513524	105.493752	89.282437	74.972795	61.875785	52.872261	46.23864	41.269461	38.218178	36.418731	32.206914	30.626871
340	125.702747	105.704169	89.500829	75.185507	62.075575	53.044664	46.381837	41.372007	38.291261	36.443787	32.1961	30.628784
341	125.702747	105.704169	89.500829	75.185507	62.075575	53.044664	46.381837	41.372007	38.291261	36.443787	32.1961	30.628784
342	125.885853	105.924578	89.729079	75.394446	62.274652	53.20762	46.516621	41.483663	38.36363	36.45695	32.20061	30.62178
343	125.885853	105.924578	89.729079	75.394446	62.274652	53.20762	46.516621	41.483663	38.36363	36.45695	32.20061	30.62178
344	126.051086	106.119445	89.938068	75.598422	62.461619	53.382428	46.648916	41.583653	38.452636	36.473777	32.191158	30.601398
345	126.051086	106.119445	89.938068	75.598422	62.461619	53.382428	46.648916	41.583653	38.452636	36.473777	32.191158	30.601398
346	126.228311	106.343954	90.163409	75.829721	62.661541	53.544473	46.801971	41.701898	38.541595	36.482807	32.189686	30.602448
347	126.228311	106.343954	90.163409	75.829721	62.661541	53.544473	46.801971	41.701898	38.541595	36.482807	32.189686	30.602448
348	126.391063	106.532195	90.37756	76.049693	62.851818	53.72555	46.950269	41.808684	38.629192	36.506907	32.20701	30.616941
349	126.391063	106.532195	90.37756	76.049693	62.851818	53.72555	46.950269	41.808684	38.629192	36.506907	32.20701	30.616941
350	126.558781	106.737042	90.594816	76.248723	63.046292	53.887846	47.074752	41.921287	38.704888	36.807693	32.199081	30.599694
351	126.558781	106.737042	90.594816	76.248723	63.046292	53.887846	47.074752	41.921287	38.704888	36.807693	32.199081	30.599694
352	126.748568	106.944175	90.809935	76.463867	63.243086	54.053384	47.214467	42.03535	38.781583	36.860796	32.205908	30.587145
353	126.748568	106.944175	90.809935	76.463867	63.243086	54.053384	47.214467	42.03535	38.781583	36.860796	32.205908	30.587145
354	126.920413	107.136732	91.004325	76.658967	63.419368	54.216527	47.34163	42.117485	38.852478	36.909461	32.179871	30.577675
355	126.920413	107.136732	91.004325	76.658967	63.419368	54.216527	47.34163	42.117485	38.852478	36.909461	32.179871	30.577675
356	127.155111	107.339251	91.242287	76.890984	63.620994	54.390195	47.493676	42.249523	38.949121	36.982782	32.208385	30.588129
357	127.155111	107.339251	91.242287	76.890984	63.620994	54.390195	47.493676	42.249523	38.949121	36.982782	32.208385	30.588129
358	127.380938	107.550843	91.45213	77.103319	63.823867	54.566562	47.653983	42.371346	39.045897	36.775001	32.22673	30.584373
359	127.380938	107.550843	91.45213	77.103319	63.823867	54.566562	47.653983	42.371346	39.045897	36.775001	32.22673	30.584373
360	127.576426	107.739663	91.641651	77.296677	63.995659	54.730358	47.764629	42.470053	39.119988	36.845822	32.201178	30.573094
361	127.576426	107.739663	91.641651	77.296677	63.995659	54.730358	47.764629	42.470053	39.119988	36.845822	32.201178	30.573094
362	127.788785	107.934165	91.859377	77.496984	64.180576	54.898788	47.899813	42.568449	39.208324	36.926812	32.211502	30.564262
363	127.788785	107.934165	91.859377	77.496984	64.180576	54.898788	47.899813	42.568449	39.208324	36.926812	32.211502	30.564262
364	127.997817	108.146031	92.067554	77.715347	64.387083	55.062555	48.062643	42.688475	39.29492	37.025445	32.215729	30.57203
365	127.997817	108.146031	92.067554	77.715347	64.387083	55.062555	48.062643	42.688475	39.29492	37.025445	32.215729	30.57203
